DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              OUTLET_PROPORTIONAL_VALVE SOLENOID_VALVES           MULTI_POS_VALVE           SPECTRUMID                CO2                       CO2_CORR                  CH4                       H2O                      
12/07/18                  05:48:29.7                3.4024201105E+2           3.0875000000E+1           3.8675000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2821731208E+2           4.2821731208E+2           2.0048616452E+0           4.1020628916E-1          
12/07/18                  05:48:31.0                3.4024202628E+2           3.0843750000E+1           3.8692000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2821731208E+2           4.2821731208E+2           2.0089830870E+0           4.1020628916E-1          
12/07/18                  05:48:34.2                3.4024206362E+2           3.0875000000E+1           3.8724000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2692383459E+2           4.2692383459E+2           2.0089830870E+0           4.3264422377E-1          
12/07/18                  05:48:35.6                3.4024207880E+2           3.0875000000E+1           3.8635000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2692383459E+2           4.2692383459E+2           2.0094534932E+0           4.3264422377E-1          
12/07/18                  05:48:39.2                3.4024212128E+2           3.0812500000E+1           3.8679000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2555759037E+2           4.2555759037E+2           2.0094534932E+0           4.3128907488E-1          
12/07/18                  05:48:40.5                3.4024213656E+2           3.0875000000E+1           3.8682000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2555759037E+2           4.2555759037E+2           2.0159229108E+0           4.3128907488E-1          
12/07/18                  05:48:44.1                3.4024217794E+2           3.0812500000E+1           3.8654000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2830170662E+2           4.2830170662E+2           2.0159229108E+0           4.2719105100E-1          
12/07/18                  05:48:45.5                3.4024219331E+2           3.0875000000E+1           3.8634000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2830170662E+2           4.2830170662E+2           2.0213968519E+0           4.2719105100E-1          
12/07/18                  05:48:48.9                3.4024223289E+2           3.0843750000E+1           3.8670000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2600323005E+2           4.2600323005E+2           2.0213968519E+0           4.2149451478E-1          
12/07/18                  05:48:50.2                3.4024224801E+2           3.0812500000E+1           3.8649000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2600323005E+2           4.2600323005E+2           2.0113133125E+0           4.2149451478E-1          
12/07/18                  05:48:53.4                3.4024228555E+2           3.0812500000E+1           3.8681000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2323789118E+2           4.2323789118E+2           2.0113133125E+0           4.2312184638E-1          
12/07/18                  05:48:54.7                3.4024230032E+2           3.0812500000E+1           3.8662000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2323789118E+2           4.2323789118E+2           2.0099822668E+0           4.2312184638E-1          
12/07/18                  05:48:58.2                3.4024234093E+2           3.0812500000E+1           3.8654000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2524208928E+2           4.2524208928E+2           2.0099822668E+0           4.2729326115E-1          
12/07/18                  05:48:59.5                3.4024235580E+2           3.0843750000E+1           3.8655000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2524208928E+2           4.2524208928E+2           2.0170691826E+0           4.2729326115E-1          
12/07/18                  05:49:02.7                3.4024239266E+2           3.0875000000E+1           3.8637000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2660917609E+2           4.2660917609E+2           2.0170691826E+0           4.2509082136E-1          
12/07/18                  05:49:04.0                3.4024240821E+2           3.0875000000E+1           3.8668000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2660917609E+2           4.2660917609E+2           2.0192224494E+0           4.2509082136E-1          
12/07/18                  05:49:07.1                3.4024244413E+2           3.0812500000E+1           3.8647000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2682828615E+2           4.2682828615E+2           2.0192224494E+0           4.2532053791E-1          
12/07/18                  05:49:08.4                3.4024245930E+2           3.0875000000E+1           3.8650500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2682828615E+2           4.2682828615E+2           2.1319517672E+0           4.2532053791E-1          
12/07/18                  05:49:12.0                3.4024250031E+2           3.0812500000E+1           3.8640000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3162957659E+2           4.3162957659E+2           2.1319517672E+0           4.2632830790E-1          
12/07/18                  05:49:13.4                3.4024251688E+2           3.0843750000E+1           3.8655500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3162957659E+2           4.3162957659E+2           2.1317742923E+0           4.2632830790E-1          
12/07/18                  05:49:16.6                3.4024255333E+2           3.0875000000E+1           3.8651000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3075849567E+2           4.3075849567E+2           2.1317742923E+0           4.3194632130E-1          
12/07/18                  05:49:17.9                3.4024256902E+2           3.0875000000E+1           3.8660000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3075849567E+2           4.3075849567E+2           2.0336191096E+0           4.3194632130E-1          
12/07/18                  05:49:21.0                3.4024260485E+2           3.0875000000E+1           3.8657000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3110593215E+2           4.3110593215E+2           2.0336191096E+0           4.3023467863E-1          
12/07/18                  05:49:22.4                3.4024262094E+2           3.0875000000E+1           3.8634000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3110593215E+2           4.3110593215E+2           2.0305860749E+0           4.3023467863E-1          
12/07/18                  05:49:25.8                3.4024266013E+2           3.0875000000E+1           3.8670000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3078588788E+2           4.3078588788E+2           2.0305860749E+0           4.2668901110E-1          
12/07/18                  05:49:27.0                3.4024267473E+2           3.0875000000E+1           3.8659000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3078588788E+2           4.3078588788E+2           2.0176013841E+0           4.2668901110E-1          
12/07/18                  05:49:30.1                3.4024271004E+2           3.0875000000E+1           3.8644500000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3072406971E+2           4.3072406971E+2           2.0176013841E+0           4.2840197432E-1          
12/07/18                  05:49:31.4                3.4024272523E+2           3.0875000000E+1           3.8645000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3072406971E+2           4.3072406971E+2           2.0133230696E+0           4.2840197432E-1          
12/07/18                  05:49:35.1                3.4024276787E+2           3.0875000000E+1           3.8598000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3484716083E+2           4.3484716083E+2           2.0133230696E+0           4.3036096264E-1          
12/07/18                  05:49:36.4                3.4024278283E+2           3.0875000000E+1           3.8606500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3484716083E+2           4.3484716083E+2           2.0087054212E+0           4.3036096264E-1          
12/07/18                  05:49:39.5                3.4024281921E+2           3.0875000000E+1           3.8514000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3145691041E+2           4.3145691041E+2           2.0087054212E+0           4.4011954759E-1          
12/07/18                  05:49:40.8                3.4024283407E+2           3.0875000000E+1           3.8522000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3145691041E+2           4.3145691041E+2           2.0020728676E+0           4.4011954759E-1          
12/07/18                  05:49:43.8                3.4024286841E+2           3.0812500000E+1           3.8648000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2993225680E+2           4.2993225680E+2           2.0020728676E+0           4.1657426553E-1          
12/07/18                  05:49:45.1                3.4024288350E+2           3.0875000000E+1           3.8667000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2993225680E+2           4.2993225680E+2           2.0070361834E+0           4.1657426553E-1          
12/07/18                  05:49:48.1                3.4024291826E+2           3.0875000000E+1           3.8701000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2812052825E+2           4.2812052825E+2           2.0070361834E+0           4.3076112759E-1          
12/07/18                  05:49:49.4                3.4024293393E+2           3.0875000000E+1           3.8713500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2812052825E+2           4.2812052825E+2           2.0057780534E+0           4.3076112759E-1          
12/07/18                  05:49:52.6                3.4024296993E+2           3.0875000000E+1           3.8673000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2768430288E+2           4.2768430288E+2           2.0057780534E+0           4.2602956249E-1          
12/07/18                  05:49:53.8                3.4024298473E+2           3.0875000000E+1           3.8594500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2768430288E+2           4.2768430288E+2           2.0023544796E+0           4.2602956249E-1          
12/07/18                  05:49:57.2                3.4024302408E+2           3.0875000000E+1           3.8482000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2439324717E+2           4.2439324717E+2           2.0023544796E+0           4.1699542369E-1          
12/07/18                  05:49:58.5                3.4024303871E+2           3.0875000000E+1           3.8575000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2439324717E+2           4.2439324717E+2           2.0033901323E+0           4.1699542369E-1          
12/07/18                  05:50:01.6                3.4024307523E+2           3.0875000000E+1           3.8649000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2672504709E+2           4.2672504709E+2           2.0033901323E+0           4.1699542369E-1          
12/07/18                  05:50:03.0                3.4024309060E+2           3.0875000000E+1           3.8684000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2672504709E+2           4.2672504709E+2           2.0075158186E+0           4.1699542369E-1          
12/07/18                  05:50:05.9                3.4024312492E+2           3.0875000000E+1           3.8699500000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2701233375E+2           4.2701233375E+2           2.0075158186E+0           4.2124031290E-1          
12/07/18                  05:50:07.2                3.4024313975E+2           3.0875000000E+1           3.8663000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2701233375E+2           4.2701233375E+2           2.0043831498E+0           4.2124031290E-1          
12/07/18                  05:50:10.6                3.4024317884E+2           3.0875000000E+1           3.8765000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3259710609E+2           4.3259710609E+2           2.0043831498E+0           4.3617942831E-1          
12/07/18                  05:50:11.9                3.4024319394E+2           3.0875000000E+1           3.8728500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3259710609E+2           4.3259710609E+2           2.0080874755E+0           4.3617942831E-1          
12/07/18                  05:50:15.0                3.4024322991E+2           3.0875000000E+1           3.8708500000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3045423243E+2           4.3045423243E+2           2.0080874755E+0           4.2921477775E-1          
12/07/18                  05:50:16.3                3.4024324527E+2           3.0875000000E+1           3.8716000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3045423243E+2           4.3045423243E+2           2.0058063709E+0           4.2921477775E-1          
12/07/18                  05:50:19.6                3.4024328251E+2           3.0875000000E+1           3.8659000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2619588539E+2           4.2619588539E+2           2.0058063709E+0           4.3013964561E-1          
12/07/18                  05:50:20.8                3.4024329732E+2           3.0875000000E+1           3.8663000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2619588539E+2           4.2619588539E+2           2.0023984681E+0           4.3013964561E-1          
12/07/18                  05:50:24.1                3.4024333455E+2           3.0875000000E+1           3.8679000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3501067714E+2           4.3501067714E+2           2.0023984681E+0           4.1588879994E-1          
12/07/18                  05:50:25.4                3.4024334973E+2           3.0875000000E+1           3.8709000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3501067714E+2           4.3501067714E+2           2.0065762608E+0           4.1588879994E-1          
12/07/18                  05:50:28.7                3.4024338774E+2           3.0875000000E+1           3.8681000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3521994691E+2           4.3521994691E+2           2.0065762608E+0           4.3255878538E-1          
12/07/18                  05:50:29.8                3.4024340154E+2           3.0875000000E+1           3.8715000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3521994691E+2           4.3521994691E+2           2.0098527612E+0           4.3255878538E-1          
12/07/18                  05:50:32.8                3.4024343585E+2           3.0875000000E+1           3.8771000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3629504977E+2           4.3629504977E+2           2.0098527612E+0           4.3448674238E-1          
12/07/18                  05:50:34.1                3.4024345098E+2           3.0937500000E+1           3.8726000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3629504977E+2           4.3629504977E+2           2.0072278569E+0           4.3448674238E-1          
12/07/18                  05:50:37.4                3.4024348873E+2           3.0875000000E+1           3.8697000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2965946482E+2           4.2965946482E+2           2.0072278569E+0           4.2296786655E-1          
12/07/18                  05:50:38.7                3.4024350400E+2           3.0906250000E+1           3.8738500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2965946482E+2           4.2965946482E+2           2.0042701501E+0           4.2296786655E-1          
12/07/18                  05:50:41.8                3.4024354018E+2           3.0937500000E+1           3.8699000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2906895223E+2           4.2906895223E+2           2.0042701501E+0           4.2700941561E-1          
12/07/18                  05:50:43.2                3.4024355568E+2           3.0875000000E+1           3.8730000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2906895223E+2           4.2906895223E+2           2.0041550842E+0           4.2700941561E-1          
12/07/18                  05:50:46.2                3.4024359038E+2           3.0875000000E+1           3.8729000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2844800051E+2           4.2844800051E+2           2.0041550842E+0           4.2852217142E-1          
12/07/18                  05:50:47.5                3.4024360569E+2           3.0937500000E+1           3.8715000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2844800051E+2           4.2844800051E+2           2.0080909171E+0           4.2852217142E-1          
12/07/18                  05:50:50.6                3.4024364233E+2           3.0937500000E+1           3.8735000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3103797198E+2           4.3103797198E+2           2.0080909171E+0           4.3505253898E-1          
12/07/18                  05:50:52.0                3.4024365758E+2           3.0937500000E+1           3.8686000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3103797198E+2           4.3103797198E+2           2.0092410095E+0           4.3505253898E-1          
12/07/18                  05:50:54.9                3.4024369181E+2           3.0875000000E+1           3.8752000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3342615334E+2           4.3342615334E+2           2.0092410095E+0           4.4072373609E-1          
12/07/18                  05:50:56.2                3.4024370616E+2           3.0937500000E+1           3.8723000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3342615334E+2           4.3342615334E+2           2.0147713406E+0           4.4072373609E-1          
12/07/18                  05:50:59.5                3.4024374529E+2           3.0906250000E+1           3.8714500000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3140779888E+2           4.3140779888E+2           2.0147713406E+0           4.4444327652E-1          
12/07/18                  05:51:00.9                3.4024376085E+2           3.0937500000E+1           3.8768000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3140779888E+2           4.3140779888E+2           2.0122663906E+0           4.4444327652E-1          
12/07/18                  05:51:04.0                3.4024379686E+2           3.0937500000E+1           3.8770000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3020580507E+2           4.3020580507E+2           2.0122663906E+0           4.3086648470E-1          
12/07/18                  05:51:05.3                3.4024381166E+2           3.0937500000E+1           3.8742000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3020580507E+2           4.3020580507E+2           2.0090896277E+0           4.3086648470E-1          
12/07/18                  05:51:08.5                3.4024384913E+2           3.0937500000E+1           3.8732500000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3254653469E+2           4.3254653469E+2           2.0090896277E+0           4.3030162498E-1          
12/07/18                  05:51:09.8                3.4024386357E+2           3.0937500000E+1           3.8787000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3254653469E+2           4.3254653469E+2           2.0157676560E+0           4.3030162498E-1          
12/07/18                  05:51:13.0                3.4024390153E+2           3.0937500000E+1           3.8732000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3438861728E+2           4.3438861728E+2           2.0157676560E+0           4.1870029991E-1          
12/07/18                  05:51:14.3                3.4024391658E+2           3.0937500000E+1           3.8742000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3438861728E+2           4.3438861728E+2           2.0179588479E+0           4.1870029991E-1          
12/07/18                  05:51:17.3                3.4024395074E+2           3.0906250000E+1           3.8726000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3210901369E+2           4.3210901369E+2           2.0179588479E+0           4.2608387376E-1          
12/07/18                  05:51:18.5                3.4024396486E+2           3.0937500000E+1           3.8753000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3210901369E+2           4.3210901369E+2           2.0117190836E+0           4.2608387376E-1          
12/07/18                  05:51:21.5                3.4024399925E+2           3.0937500000E+1           3.8791000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3228975993E+2           4.3228975993E+2           2.0117190836E+0           4.2676380882E-1          
12/07/18                  05:51:22.8                3.4024401473E+2           3.0937500000E+1           3.8748000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3228975993E+2           4.3228975993E+2           2.0175324849E+0           4.2676380882E-1          
12/07/18                  05:51:26.0                3.4024405097E+2           3.0937500000E+1           3.8706000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3378066868E+2           4.3378066868E+2           2.0175324849E+0           4.2276138235E-1          
12/07/18                  05:51:27.2                3.4024406520E+2           3.0937500000E+1           3.8713000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3378066868E+2           4.3378066868E+2           2.0124376212E+0           4.2276138235E-1          
12/07/18                  05:51:30.5                3.4024410313E+2           3.0937500000E+1           3.8706000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3033080968E+2           4.3033080968E+2           2.0124376212E+0           4.3149324184E-1          
12/07/18                  05:51:31.8                3.4024411909E+2           3.0906250000E+1           3.8706500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3033080968E+2           4.3033080968E+2           2.0126767749E+0           4.3149324184E-1          
12/07/18                  05:51:34.8                3.4024415386E+2           3.0937500000E+1           3.8712500000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3103573921E+2           4.3103573921E+2           2.0126767749E+0           4.2782736092E-1          
12/07/18                  05:51:36.1                3.4024416885E+2           3.0937500000E+1           3.8743000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3103573921E+2           4.3103573921E+2           2.0208800247E+0           4.2782736092E-1          
12/07/18                  05:51:39.5                3.4024420734E+2           3.0937500000E+1           3.8737000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3075014052E+2           4.3075014052E+2           2.0208800247E+0           4.2683829238E-1          
12/07/18                  05:51:40.8                3.4024422230E+2           3.0937500000E+1           3.8698500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3075014052E+2           4.3075014052E+2           2.0133350445E+0           4.2683829238E-1          
12/07/18                  05:51:44.3                3.4024426275E+2           3.0937500000E+1           3.8694000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2856744238E+2           4.2856744238E+2           2.0133350445E+0           4.2876855731E-1          
12/07/18                  05:51:45.6                3.4024427855E+2           3.0937500000E+1           3.8659000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2856744238E+2           4.2856744238E+2           2.0093605770E+0           4.2876855731E-1          
12/07/18                  05:51:48.6                3.4024431363E+2           3.0937500000E+1           3.8699000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2797898226E+2           4.2797898226E+2           2.0093605770E+0           4.3333166252E-1          
12/07/18                  05:51:49.9                3.4024432839E+2           3.0937500000E+1           3.8698000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2797898226E+2           4.2797898226E+2           2.0098909917E+0           4.3333166252E-1          
12/07/18                  05:51:53.0                3.4024436457E+2           3.0937500000E+1           3.8674000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2831148228E+2           4.2831148228E+2           2.0098909917E+0           4.3178536569E-1          
12/07/18                  05:51:54.4                3.4024438003E+2           3.0937500000E+1           3.8673000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2831148228E+2           4.2831148228E+2           2.0065357999E+0           4.3178536569E-1          
12/07/18                  05:51:57.6                3.4024441679E+2           3.0937500000E+1           3.8677000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2815625225E+2           4.2815625225E+2           2.0065357999E+0           4.3095597901E-1          
12/07/18                  05:51:58.9                3.4024443233E+2           3.0937500000E+1           3.8699500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2815625225E+2           4.2815625225E+2           2.0059485805E+0           4.3095597901E-1          
12/07/18                  05:52:01.9                3.4024446688E+2           3.0937500000E+1           3.8696500000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2652994282E+2           4.2652994282E+2           2.0059485805E+0           4.2785433185E-1          
12/07/18                  05:52:03.2                3.4024448162E+2           3.0937500000E+1           3.8692000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2652994282E+2           4.2652994282E+2           2.0085295300E+0           4.2785433185E-1          
12/07/18                  05:52:06.6                3.4024452186E+2           3.0937500000E+1           3.8704000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2593763245E+2           4.2593763245E+2           2.0085295300E+0           4.2837601895E-1          
12/07/18                  05:52:07.9                3.4024453682E+2           3.0937500000E+1           3.8689000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2593763245E+2           4.2593763245E+2           2.0060512106E+0           4.2837601895E-1          
12/07/18                  05:52:11.4                3.4024457736E+2           3.0937500000E+1           3.8702000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2597514944E+2           4.2597514944E+2           2.0060512106E+0           4.3572141588E-1          
12/07/18                  05:52:12.8                3.4024459358E+2           3.0937500000E+1           3.8710000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2597514944E+2           4.2597514944E+2           2.0083562678E+0           4.3572141588E-1          
12/07/18                  05:52:16.1                3.4024463096E+2           3.0937500000E+1           3.8709000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2545013685E+2           4.2545013685E+2           2.0083562678E+0           4.2451295657E-1          
12/07/18                  05:52:17.4                3.4024464618E+2           3.0937500000E+1           3.8686000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2545013685E+2           4.2545013685E+2           2.0077506155E+0           4.2451295657E-1          
12/07/18                  05:52:20.5                3.4024468264E+2           3.0937500000E+1           3.8727000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2453631530E+2           4.2453631530E+2           2.0077506155E+0           4.2122207553E-1          
12/07/18                  05:52:21.8                3.4024469700E+2           3.0937500000E+1           3.8711000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2453631530E+2           4.2453631530E+2           2.0053994927E+0           4.2122207553E-1          
12/07/18                  05:52:25.0                3.4024473470E+2           3.0937500000E+1           3.8681000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2714330730E+2           4.2714330730E+2           2.0053994927E+0           4.2671907047E-1          
12/07/18                  05:52:26.4                3.4024475020E+2           3.0937500000E+1           3.8681000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2714330730E+2           4.2714330730E+2           2.0054492661E+0           4.2671907047E-1          
12/07/18                  05:52:29.6                3.4024478818E+2           3.0937500000E+1           3.8696000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2789874861E+2           4.2789874861E+2           2.0054492661E+0           4.2282007911E-1          
12/07/18                  05:52:31.0                3.4024480326E+2           3.0937500000E+1           3.8702000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2789874861E+2           4.2789874861E+2           2.0022695099E+0           4.2282007911E-1          
12/07/18                  05:52:34.1                3.4024484011E+2           3.0937500000E+1           3.8682000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2578326411E+2           4.2578326411E+2           2.0022695099E+0           4.2173930515E-1          
12/07/18                  05:52:35.5                3.4024485553E+2           3.0937500000E+1           3.8722500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2578326411E+2           4.2578326411E+2           2.0055478174E+0           4.2173930515E-1          
12/07/18                  05:52:38.9                3.4024489527E+2           3.0937500000E+1           3.8688000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2606192328E+2           4.2606192328E+2           2.0055478174E+0           4.2499018612E-1          
12/07/18                  05:52:40.3                3.4024491115E+2           3.0937500000E+1           3.8704000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2606192328E+2           4.2606192328E+2           2.0038289610E+0           4.2499018612E-1          
12/07/18                  05:52:43.6                3.4024494938E+2           3.0937500000E+1           3.8669000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2793453806E+2           4.2793453806E+2           2.0038289610E+0           4.2169905483E-1          
12/07/18                  05:52:44.9                3.4024496454E+2           3.0937500000E+1           3.8655500000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2793453806E+2           4.2793453806E+2           2.0047148620E+0           4.2169905483E-1          
12/07/18                  05:52:48.3                3.4024500459E+2           3.0937500000E+1           3.8685000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.2850394825E+2           4.2850394825E+2           2.0047148620E+0           4.3189369412E-1          
12/07/18                  05:52:49.7                3.4024502006E+2           3.0937500000E+1           3.8688000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.2850394825E+2           4.2850394825E+2           2.0049970477E+0           4.3189369412E-1          
12/07/18                  05:52:52.8                3.4024505602E+2           3.0937500000E+1           3.8671000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3072722609E+2           4.3072722609E+2           2.0049970477E+0           4.2863341761E-1          
12/07/18                  05:52:54.1                3.4024507085E+2           3.0937500000E+1           3.8696000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           4.3072722609E+2           4.3072722609E+2           2.0012616877E+0           4.2863341761E-1          
12/07/18                  05:52:57.1                3.4024510604E+2           3.0937500000E+1           3.8704500000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           4.3163947758E+2           4.3163947758E+2           2.0012616877E+0           4.3033685514E-1          
